HeatCapacityMolar_composition_average,NdValence_max_value,GSenergy_pa_composition_average,HeatCapacityMolar_arithmetic_average,BCCvolume_pa_arithmetic_average,AtomicRadii_max_value,BCCefflatcnt_arithmetic_average,IonicRadii_composition_average,phi_composition_average,ElectricalConductivity_composition_average,IsBoron_arithmetic_average,ElasticModulus_difference,BCCvolume_padiff_composition_average,ICSDVolume_composition_average,NpUnfilled_arithmetic_average,ThermalExpansionCoefficient_max_value,MeltingT_min_value,GSmagmom_composition_average,AtomicWeight_arithmetic_average,ElectronAffinity_composition_average,IsHexagonal_composition_average,ICSDVolume_arithmetic_average,GSestBCClatcnt_arithmetic_average,GSvolume_pa_max_value,ThermalConductivity_composition_average
27.295,6.0,-6.2563418374975015,26.43,22.895,1.7730000000000001,7.044765383,0.93,3.7575,3.9,0.0,487.0,0.1,27.15,0.0,9.6,1685.0,0.0,176.365,65.0,1.0,22.700000000000006,3.505580666,31.24,29.925
25.709142857142854,6.0,-9.262383344285713,26.394666666666666,14.77,1.6,6.037213264,0.9042857142857142,4.494285714285715,4.828571428571428,0.0,456.0,-1.2269642857142855,20.428571428571427,1.0,240.0,63.05,0.0,98.4869,59.0,1.0,19.866666666666667,3.2424698213333336,23.195,38.00371142857143
24.8468,10.0,-4.244521285334,25.524,20.67333333333333,1.7819999999999998,6.776756302000001,0.74,4.242,24.460001199999997,0.0,67.0,-1.5933333334,19.98,1.3333333333333333,16.5,1211.4,0.0,98.37045,105.32,0.2,21.966666666666665,3.460091840666667,31.7366666667,186.58
26.7625,9.0,-8.6604248175,26.7625,17.65,1.385,6.545070253,0.72,4.775,6.5,0.0,11.0,0.1275,18.1,0.0,13.9,1408.0,0.0,216.55645499999997,102.65,0.0,18.1,3.2649945825,20.025,49.6
25.574,8.0,-8.640402276666666,26.418000000000003,11.0,1.3619999999999999,5.537308445000002,0.8099999999999999,5.201666666666667,13.516666666666666,0.0,114.0,-1.2947916666666666,15.116666666666667,1.0,240.0,63.05,0.19846490000000006,56.22003333333333,83.83333333333334,0.16666666666666666,16.3,2.9961380883333333,15.69,99.23766333333332
24.614,10.0,-6.5833546950000015,24.614,18.55,1.6059999999999999,6.649206801,0.6366666666666667,4.449999999999998,7.600001000000002,0.0,453.0,-1.2666666666666666,20.3,1.3333333333333333,10.0,1211.4,2.1166666666666666e-06,103.27097066666668,96.03333333333332,0.3333333333333333,20.3,3.3926260473333336,23.005,74.23333333333333
60.221111111111114,10.0,-1.6184582868522224,44.16,47.5,2.48,8.778963478333333,1.772222222222222,0.4666666666666667,10.622244444444442,0.0,38.0,-3.794259259222222,67.83333333333333,1.0,91.0,265.8,0.0,97.65726666666666,247.94777777777782,0.1111111111111111,64.0,4.55512542,90.7225,13.275777777777776
25.7408,10.0,-3.834304161,25.78733333333333,23.05,1.757,7.130290348,0.802,3.918,3.4200012,0.0,53.0,-1.605,25.42,1.3333333333333333,30.8,594.22,0.0,117.43666666666668,68.0,0.6000000000000001,24.766666666666666,3.638126570333333,30.585,49.04
26.27333333333333,10.0,-2.813407876666667,26.27333333333333,25.96,1.8769999999999998,7.339058521333333,1.163333333333333,3.7233333333333327,8.133333333333333,0.3333333333333333,83.0,0.037499999999999985,27.0,1.6666666666666667,30.2,577.0,0.0,136.2229233333333,26.66666666666667,1.0,27.0,3.667902996,36.8975,58.53333333333333
24.65,10.0,-4.3480614625000005,24.72,16.733333333333334,1.6059999999999999,6.389567948,0.6875,4.0875,40.15000000000001,0.3333333333333333,53.5,0.10625,16.275,1.6666666666666667,23.1,933.47,1.5875e-06,45.1611502,74.92500000000003,0.25,17.766666666666666,3.1856941136666665,22.235,263.7
22.5674,10.0,-5.992408931,20.372333333333327,15.366666666666665,1.66,6.087471541999999,0.5700000000000001,5.418000000000001,6.3340000000000005,0.3333333333333333,168.0,0.256,15.4,3.0,32.1,429.75,0.0,107.30423333333334,153.44000000000003,0.2,15.6,2.9995409843333336,24.26,59.28
23.35,5.0,-9.50571654,23.35,11.17,1.249,5.632800700000001,0.62,4.65,7.9,0.0,0.0,-0.02,12.0,0.0,4.9,2180.0,0.0,51.9961,64.0,0.0,12.0,2.8180802789999997,11.19,93.7
25.112941176470585,10.0,-8.084537029411763,25.455,17.716666666666665,1.39,6.550429932666668,0.6505882352941177,4.8352941176470585,8.323529411764705,0.0,391.0,-0.9041176470588236,18.317647058823532,1.0,15.4,1090.0,0.0,138.00683666666666,72.47058823529412,0.4117647058823529,18.866666666666667,3.3206004113333334,22.175,72.31764705882355
28.2488,5.0,-4.994750913068,27.496,23.583333333333336,2.15,6.624785841333332,1.226,1.37,1.1,0.0,183.0,-1.3245172414,24.02,0.6666666666666666,780.0,54.8,6.202413793100001e-05,52.85248166666666,51.06,0.0,28.5,3.385895002,54.23,2.43044
23.46,8.0,-5.1493596525,23.84,14.78,1.345,6.1817113855,0.4166666666666667,1.8,7.666666666666668,0.0,311.0,-6.6779166666666665,20.966666666666665,1.0,70.0,388.36,0.0,67.48525000000001,173.61333333333332,0.0,18.6,3.3663096410000004,25.786875,50.17933333333333
28.533,0.0,-2.295766074165,28.533,16.05,1.9,5.674831899500001,1.28,3.95,10.05,0.0,0.0,-1.8791666665,35.85,0.0,71.0,14.01,0.0,11.99885464,62.75,0.5,35.85,3.1233968195,29.2433333333,70.59075
25.359666666666666,10.0,-3.5991364066666667,25.359666666666666,21.48,1.6,6.953973577999999,0.7066666666666668,4.433333333333334,11.666666666666664,0.0,82.6,-1.4733333333333334,22.766666666666666,1.0,24.8,903.78,0.0,84.16166666666666,-23.00000000000001,0.3333333333333333,22.766666666666666,3.541618579,31.56,84.03333333333333
29.675,10.0,-1.71592486875,28.29,59.275,2.48,9.528580357000001,1.465,2.6125000000000003,36.075,0.0,32.0,-2.3218750000000004,78.575,1.5,91.0,312.46,0.0,147.2241,62.6675,0.0,64.15,4.850241369,90.7225,45.61750000000001
25.58142857142857,10.0,-1.2888229396428574,26.73,38.875,2.22,8.077012449,0.7885714285714285,3.9728571428571424,15.892857142857142,0.0,82.0,0.18571428571428567,18.507142857142856,0.0,30.2,692.68,0.0,101.3535,-3.7142857142857135,0.9285714285714286,38.95,4.0312967675,63.59,109.02857142857141
24.07,7.0,-6.407035342776668,24.07,19.91,1.7730000000000001,6.717962013333333,0.6366666666666667,4.4366666666666665,5.333466666666667,0.0,367.0,-1.82,21.86666666666667,1.3333333333333333,9.6,1685.0,0.0,97.2185,97.86666666666666,0.6666666666666666,21.86666666666667,3.471223225,31.24,91.9
25.15733333333333,10.0,-6.013989290556668,25.15733333333333,21.59,1.766,6.936173110333335,0.7266666666666667,4.44,7.466667666666668,0.0,461.0,-1.0594444443333333,22.36666666666667,1.3333333333333333,9.8,1211.4,0.0,143.26244,106.66666666666669,0.3333333333333333,22.36666666666667,3.527171413333334,30.7333333333,74.36666666666666
6.175,10.0,-11.65223313125,12.35,22.285,1.75,7.039440036499999,0.9425,3.875,1.725,0.0,77.0,-1.12,22.575,2.0,46.7,600.61,0.238502728125,225.6,27.5,0.0,25.15,3.5688388205,28.11,13.88
15.844666666666665,2.0,-7.300451621113334,18.2235,14.43,1.6,5.873353288000001,0.43333333333333335,4.683333333333334,0.7666666666699999,0.5,347.0,-0.8566666666666667,12.866666666666667,2.5,5.7,2128.0,0.0,51.0175,34.66666666666667,0.3333333333333333,15.45,3.011462411,23.195,25.566666666666666
20.82675,3.0,-7.934577220417499,18.655666666666672,11.243333333333332,1.321,5.564437749333333,0.4275,4.56875,2.50005000000125,0.3333333333333333,312.0,-0.994375,13.05,3.0,8.4,1687.0,0.0,29.946,54.7,0.0,13.833333333333336,2.9459615853333334,20.44,44.4375
27.245,10.0,-4.38313019722,26.33,20.433333333333334,1.7730000000000001,6.746901584000001,0.9533333333333334,3.665,6.166666666666666,0.0,146.0,0.03833333333333333,26.5,0.0,30.8,594.22,0.25807853333333336,111.28139833333331,45.0,1.0,21.4,3.3651358656666672,31.24,39.93333333333333
25.54457142857143,10.0,-5.0678227243342855,25.73433333333333,17.626666666666665,1.6059999999999999,6.4869521893333335,0.5957142857142856,1.5642857142857145,5.071428571428571,0.0,178.0,-3.2925123152857143,25.885714285714286,0.6666666666666666,45.0,494.0,4.611724137928571e-05,59.61798566666666,116.57714285714287,0.8571428571428571,22.3,3.3431298383333328,25.92,6.797142857142857
26.1,10.0,-5.0112410475,26.11,18.986666666666665,1.66,6.627190063666668,0.7324999999999999,4.3875,8.525,0.3333333333333333,194.0,0.03875,18.15,1.6666666666666667,32.1,429.75,0.29769893750000004,72.82243733333333,67.275,0.25,20.6,3.3110865626666666,24.26,69.7
26.10333333333333,6.0,-9.023541892223331,26.805,23.35,1.7819999999999998,7.082950467000001,0.8133333333333332,4.67,8.500000000000002,0.0,493.0,0.4544444443333333,19.833333333333336,0.0,9.4,1629.0,0.0,174.577675,90.0,1.0,22.85,3.516039798,31.7366666667,62.1
25.505000000000006,10.0,-5.13295041125,25.505000000000006,15.94,1.41,6.3304991325,0.645,4.75,12.4,0.5,319.0,-0.30875,15.55,2.5,19.7,302.91,0.0,86.31425,74.5,0.0,15.55,3.1819420475,18.8575,95.3
28.5215,1.0,-8.02456593,28.5215,13.78,1.385,5.880447658,1.105,1.95,1.8,0.0,0.0,-0.7849999999999999,19.200000000000006,1.0,780.0,54.8,0.0,127.014155,70.55,0.0,19.200000000000006,3.0261350335,20.025,13.9337
25.14733333333333,10.0,-6.137409189443335,25.14733333333333,21.313333333333336,1.7730000000000001,6.898801079333332,0.7266666666666667,4.386666666666667,5.333334333333333,0.0,367.0,-1.2716666666666665,22.6,1.3333333333333333,9.6,1211.4,0.0,112.07,93.33333333333334,0.6666666666666666,22.6,3.517375776333333,31.24,62.53333333333333
22.3234,8.0,-7.114440933666001,20.552333333333333,17.25,1.7730000000000001,6.241589970333332,0.64,5.130000000000001,14.034,0.0,323.0,0.366,14.34,1.3333333333333333,9.6,1685.0,0.0,92.47206666666666,106.46,0.4,16.233333333333334,3.073702115333333,31.24,92.14
24.90875,10.0,-5.23397679078125,24.93,18.49333333333333,1.62,6.6174883289999995,0.5325,2.94375,8.5875,0.0,514.0,-6.728203125,23.2125,2.0,70.0,388.36,0.0,114.33066666666667,158.0325,0.0,22.16666666666667,3.608940581666667,33.285,61.825875
24.941666666666666,10.0,-3.8609375733333335,25.945,23.025,1.821,6.928923205,0.8233333333333333,4.24,50.85,0.0,86.0,0.035,15.533333333333335,0.0,16.5,1294.0,0.0,103.894,106.91666666666666,0.16666666666666666,23.0,3.4608923435000003,34.81,336.9166666666667
25.29133333333333,10.0,-5.361536060833334,25.29133333333333,12.986666666666668,1.375,5.908175547000001,0.5,5.4,8.2,0.0,203.0,-2.780079365,14.8,1.0,127.0,317.3,0.19846490000000006,65.36238733333333,80.9,0.0,14.8,3.1232018956666665,22.5702380952,54.24500000000001
25.20666666666667,10.0,-3.1439208866666664,25.97333333333333,23.096666666666664,1.94,7.02497704,0.785,4.046666666666667,41.65000000000001,0.3333333333333333,110.0,-0.021666666666666667,19.066666666666674,1.6666666666666667,32.1,429.75,0.0,117.13933333333333,92.03333333333332,0.0,26.333333333333336,3.5139132083333333,34.12,286.75
25.395,10.0,-5.458264813335,25.395,22.57,1.6,7.068893909,0.79,1.9,1.3001,0.0,70.0,-3.1566666665,25.75,1.0,18.8,722.66,1.126666666665e-05,87.73349999999998,105.075,1.0,25.75,3.6658870789999995,34.7633333333,12.125
26.518823529411765,10.0,-3.5023160694117643,26.71,21.03,1.757,6.875117872333332,0.7105882352941175,3.9723529411764713,2.141176470588236,0.3333333333333333,116.0,-0.6217647058823529,21.9,1.6666666666666667,19.7,302.91,0.0,114.46733333333331,35.76470588235294,0.2352941176470588,21.63333333333333,3.4532157086666664,30.585,36.24705882352941
19.162000000000006,4.0,-5.86779964,20.521500000000003,12.99,1.429,5.8115631425,0.5133333333333333,4.716666666666667,18.866666666666667,0.0,197.0,-0.06,11.433333333333335,0.0,11.3,1560.0,0.0,50.959281,-128.0,0.6666666666666666,13.1,2.910568334,18.18,151.23333333333338
26.581999999999997,10.0,-3.68286763889,27.164,24.425,1.7819999999999998,7.227363069500001,0.96,4.503333333333334,32.83333333333333,0.0,21.3,0.14777777766666667,21.9,0.0,14.2,1337.33,0.0,177.9459595,165.16,0.3333333333333333,24.4,3.604719797,31.7366666667,215.03333333333333
28.2728,10.0,-4.4112921955,27.535999999999998,20.386666666666667,1.828,6.601077571333332,1.19,1.4580000000000002,0.6599999999999999,0.3333333333333333,39.0,-1.2055,21.200000000000006,2.333333333333333,780.0,54.8,0.0,75.54334999999998,100.46,0.2,23.8,3.377351305,35.675,10.780439999999999
23.84,2.0,-6.003820362857144,24.03,19.185,1.6,6.719485101,0.5257142857142857,1.4785714285714289,0.9857142857142859,0.0,75.0,-6.000357142857142,24.628571428571423,1.0,70.0,388.36,0.0,61.6445,135.9542857142857,0.42857142857142855,24.45,3.6577149739999997,25.786875,9.882285714285713
19.7508,5.0,-7.992744513,20.705666666666666,17.36,1.757,6.2672787843333335,0.5700000000000001,4.824,1.6680000000000001,0.0,454.0,0.451,17.42,1.3333333333333333,9.4,1770.0,0.0,121.82556666666665,71.72,1.0,16.96666666666667,3.088689457333333,30.585,15.3
25.945,10.0,-4.52038249125,25.945,16.505000000000006,1.41,6.410312836499998,0.625,4.875,5.6000000000000005,0.5,164.0,-0.43375,17.35,2.5,19.7,302.91,0.0,132.4035,117.15,0.0,17.35,3.2310811265,18.8575,56.1
28.0448,10.0,-4.913828881000001,27.99466666666667,20.696666666666665,1.757,6.671925307666666,1.102,4.084,1.4,0.3333333333333333,59.0,-1.46675,28.100000000000005,2.666666666666667,240.0,63.05,0.0,98.69456666666666,34.4,0.8,26.433333333333334,3.559550130333333,30.585,24.905196000000004
25.7425,10.0,-4.83138223875,25.625,14.615,1.38,6.160171618500001,0.6575,5.262500000000001,11.275,0.0,80.0,0.08750000000000001,15.1,0.0,30.2,692.68,0.0,130.232,153.97500000000005,0.25,15.1,3.0711535545,15.02,82.69999999999997
26.1175,10.0,-5.46948087125,26.255000000000006,23.5,1.81,7.092159047999999,0.735,4.8875,7.95,0.0,62.6,0.08625,19.25,0.0,11.8,1799.0,0.0,97.662925,45.0,0.25,23.8,3.5405489925,32.365,58.14999999999999
26.046,10.0,-4.0258830095,26.05,14.135000000000002,1.41,6.042208015,0.6479999999999999,4.54,6.92,0.5,197.0,-0.5465,16.080000000000002,2.5,19.7,302.91,0.23815788,64.2082,61.8,0.0,15.2,3.048308654,18.8575,60.64
25.67333333333333,10.0,-6.0169254200000015,25.52,15.655,1.4480000000000002,6.299612783500001,0.63,4.9,7.533333333333332,0.0,17.0,0.09,15.666666666666664,0.0,11.8,1828.05,7.5111111111e-06,77.1435,46.66666666666666,0.3333333333333333,16.15,3.142873116,16.69,55.16666666666666
24.536,10.0,-6.751639398823528,24.614,18.55,1.6059999999999999,6.649206801,0.6229411764705882,4.655882352941176,9.123530470588236,0.0,453.0,-1.3123529411764707,19.376470588235293,1.3333333333333333,10.0,1211.4,1.4941176470588239e-06,103.27097066666668,108.3764705882353,0.2352941176470588,20.3,3.3926260473333336,23.005,85.38823529411766
28.04666666666667,10.0,-3.8437043077800004,27.615,29.185,1.7819999999999998,7.749429956499999,1.3166666666666669,3.4400000000000004,2.4666666666666663,0.5,45.0,0.03555555533333335,30.766666666666666,2.5,29.9,577.0,0.0,181.654325,43.33333333333334,1.0,30.2,3.88227814,31.7366666667,22.766666666666666
25.6375,10.0,-2.84043028,25.73333333333333,19.313333333333333,1.62,6.727635079000001,0.9425,3.925,36.55,0.0,70.0,-2.09958333325,20.65,1.3333333333333333,46.0,453.69,0.0,77.83973333333333,108.05,0.0,21.86666666666667,3.4876306353333333,33.285,252.325
16.7885,2.0,-8.4924703875,16.7885,11.72,1.4480000000000002,5.592747761,0.385,5.02,1.335,0.0,103.0,0.5549999999999999,11.6,2.0,8.6,1941.0,1.126666666665e-05,29.93885,71.15,1.0,11.6,2.7312457310000005,16.69,10.95
28.117,1.0,-6.5694936975000005,28.117,22.225,1.8769999999999998,6.623883150499999,1.435,5.0150000000000015,0.95,0.0,0.0,-3.608125,30.0,1.5,240.0,63.05,0.0,76.456085,21.5,1.0,30.0,3.6428190215,36.8975,6.762989999999999
25.065294117647056,10.0,-5.359672267352941,25.466666666666665,26.156666666666666,1.8769999999999998,7.353376453666668,0.7505882352941177,4.562941176470589,5.452941176470588,0.0,380.0,-3.0275,26.811764705882354,1.0,11.0,903.78,0.0,120.57849000000002,100.11764705882355,0.29411764705882354,27.2,3.725592858333333,36.8975,45.476470588235294
27.07,10.0,-4.8696645116649995,27.07,22.84,1.7730000000000001,7.0370052025,0.835,4.33,5.55,0.0,64.0,0.015,23.15,0.0,11.8,1685.0,0.0,134.46,55.0,0.5,23.15,3.5170131945,31.24,41.25
28.19,10.0,-4.3786537191687485,27.95,28.675,1.7819999999999998,7.700288487999999,1.00375,3.5625,3.825,0.0,7.0,-2.781041666875,30.0625,2.0,22.0,505.08,0.0,138.817675,76.625,0.625,29.45,4.020919052,33.285,31.9125
23.7952,10.0,-4.3741551366659985,24.522666666666666,20.85,1.7730000000000001,6.846162883,0.65,4.582,19.74016,0.0,99.0,-2.326,21.08,1.3333333333333333,14.2,1337.33,0.0,129.184023,152.536,0.2,22.83333333333333,3.544457056333333,31.24,188.14
24.14428571428572,8.0,-4.718262940714286,24.385,12.975,1.27,5.893420268,0.4614285714285714,2.2285714285714286,6.257142857142857,0.0,189.0,-5.805357142857143,19.314285714285713,1.0,70.0,388.36,0.2551691571428572,45.3792,162.09714285714284,0.0,18.25,3.2326762475,25.786875,39.02514285714286
25.30222222222222,10.0,-7.532884485555557,25.23,20.19,1.6,6.755266732999999,0.79,3.8255555555555563,3.355555555555556,0.0,144.0,-1.29,23.477777777777767,1.0,11.8,903.78,0.2345180888888889,89.60966666666668,58.444444444444436,0.6666666666666666,21.7,3.4512169210000003,31.56,29.444444444444446
25.322285714285716,2.0,-6.2628093357142856,25.572000000000006,23.555,1.798,7.0873110975,0.5471428571428573,4.585714285714285,3.0428571428571423,0.0,68.0,-4.557278911428573,24.857142857142854,1.5,127.0,317.3,0.0,131.505911,40.97142857142858,0.0,25.85,3.7879741315,32.37,23.277142857142852
25.975,9.0,-6.776523572585001,26.09,12.79,1.38,5.871858227000001,0.64,5.3500000000000005,7.175000000000002,0.0,23.0,0.04310344825000001,14.375,0.0,21.7,1519.0,7.753017241375e-05,125.01102250000001,153.97500000000005,0.0,13.65,2.9332246860000004,15.02,55.655
27.43,10.0,-3.6152178525,27.43,27.555,1.757,7.6000432605,0.9,3.56,2.3,0.5,59.0,0.1325,28.35,2.5,32.1,429.75,0.0,141.0385,39.5,0.5,28.35,3.793734187,30.585,47.95
45.64333333333334,10.0,-1.6447756983333333,41.25,49.475,2.22,9.1642665595,1.94,0.7733333333333333,0.93333333334,0.0,0.0,-5.1033333333333335,49.26666666666666,0.5,87.0,386.85,0.0,132.115735,179.53333333333333,0.0,52.65,4.721708735,63.59,6.432666666666666
26.571666666666665,10.0,-4.367038479446666,25.99333333333333,20.47,1.766,6.750004844000001,0.9466666666666668,3.671666666666667,6.166666666666666,0.0,146.0,0.4494444446666667,26.16666666666667,0.0,30.8,594.22,0.25807853333333336,112.091505,45.0,1.0,21.233333333333334,3.357946146,30.7333333333,43.6
25.035,7.0,-6.731691665085,25.11,12.623333333333335,1.43,5.831987235666666,0.6275000000000001,4.7125,18.5,0.3333333333333333,137.5,0.21310344825,12.75,1.6666666666666667,23.1,933.47,0.7743131301724138,46.950926200000005,46.25,0.5,13.3,2.900160356,16.48,111.205
20.799000000000003,7.0,-7.885578953056668,21.169,17.896666666666672,1.798,6.282669276,0.5666666666666667,5.091666666666666,11.833333333334998,0.3333333333333333,460.0,-0.04750000000000003,14.933333333333335,1.6666666666666667,11.0,2023.0,0.0,145.02202,84.0,0.0,18.1,3.1656112280000004,32.37,91.5
29.75925,3.0,-3.45919812375,27.184666666666665,14.73,1.6,6.064985123,1.17,0.9625,0.7875,0.0,35.0,-1.0137500000000002,16.924999999999994,0.3333333333333333,1800.0,53.5,0.0,53.72130106666667,258.5,0.125,17.8,3.0813635366666667,23.195,6.695925
25.61,10.0,-2.8860875875,25.86,18.47,1.66,6.622797361333332,0.7400000000000001,3.7625,9.2,0.3333333333333333,117.0,0.015833333500000005,21.000000000000004,1.6666666666666667,46.0,429.75,0.0,76.05966666666667,52.15,0.0,20.8,3.308945225333333,24.26,80.7
26.7415,10.0,-4.0172128275,26.7415,25.425,1.757,7.373840359500001,0.75,1.61,4.6,0.0,53.0,-2.8275,30.200000000000006,1.0,45.0,494.0,0.0,123.1095,122.48,1.0,30.200000000000006,3.834414827,30.585,8.17
26.302000000000003,10.0,-4.791318303334,26.736666666666668,23.18,1.7819999999999998,7.0219371000000015,0.816,4.482,7.06,0.0,151.0,-1.7073333333999998,22.78,1.0,13.4,903.78,0.23815788,113.12625,94.8,0.2,24.3,3.5712158243333336,31.7366666667,48.22
25.503,10.0,-2.943695155,25.503,26.70333333333333,1.97,7.442300804666668,0.97,3.7666666666666666,32.266666666666666,0.0,59.0,-1.85,30.43333333333333,1.0,22.3,903.78,0.0,89.90206666666666,23.566666666666666,0.0,30.43333333333333,3.8017742736666666,37.77,217.76666666666668
28.2608,6.0,-4.895876467,27.516000000000005,27.21666666666667,2.22,6.8368390493333315,1.234,1.45,2.8,0.0,198.0,-1.065,25.28,0.6666666666666666,780.0,54.8,0.42213256,69.7238,79.06,0.0,30.6,3.479572159,63.59,19.88044
26.237,5.0,-8.858578875,26.237,9.075,1.249,5.2242450510000005,1.165,5.755000000000001,3.95,0.0,0.0,-3.904375,17.3,1.5,240.0,63.05,0.0,33.0014,28.5,0.5,17.3,2.9546311480000003,14.76875,46.86299
26.290000000000006,10.0,-4.932739146,27.276666666666664,50.32666666666667,2.67,8.383386779333334,0.848,4.4700000000000015,11.78,0.0,328.2,-0.693,26.700000000000006,1.0,100.0,301.59,0.0,103.5775173,87.898,0.0,33.5,4.230166858666666,115.765,87.18
51.96993333333333,10.0,-1.6950530979999998,41.806333333333335,21.65,1.6,6.9975492426666674,1.397333333333333,1.37,6.173333333333333,0.0,34.4,-2.124666666533333,44.92,0.3333333333333333,46.0,265.8,0.0,37.05,181.70666666666665,0.06666666666666668,36.7,3.561004639,29.48,44.34506666666667
24.314,10.0,-4.882325251666666,24.314,19.313333333333333,1.6059999999999999,6.7512407386666675,0.6066666666666667,4.0,13.066667666666667,0.3333333333333333,44.5,-1.2599999999999998,21.233333333333334,3.0,23.1,933.47,2.1166666666666666e-06,48.19248353333333,61.03333333333333,0.3333333333333333,21.233333333333334,3.444139782333333,23.005,104.23333333333332
26.42,10.0,-5.69311873,26.42,31.43,1.798,7.9501468105,1.04,3.725,4.0,0.0,39.0,-1.23,34.05,1.5,13.4,544.4,0.0,220.50922999999997,55.0,0.0,34.05,4.0272777930000005,32.95,30.935
26.44333333333333,10.0,-4.6062568850000005,26.44333333333333,24.08,1.757,7.198920453666665,0.8,4.3566666666666665,4.6,0.0,60.0,-1.4383333333333332,25.16666666666667,1.0,11.8,903.78,0.0,131.813,70.33333333333334,0.3333333333333333,25.16666666666667,3.6625599163333336,31.56,36.8
28.642,0.0,-6.406497831665,28.642,19.095,1.7730000000000001,6.37465338,1.37,5.035,0.55,0.0,0.0,-3.909375,27.1,1.5,240.0,63.05,0.0,88.25335,21.5,1.0,27.1,3.5296306475,31.24,5.36299
26.46966666666666,10.0,-2.4273111616666667,26.3345,30.625,1.97,7.847334602999999,0.8666666666666667,3.45,12.7,0.5,7.0,-0.2033333333333333,32.1,2.5,32.1,429.75,0.0,77.44800000000002,-32.66666666666667,0.0,35.1,3.9372890255,37.77,121.06666666666666
25.59333333333333,10.0,-3.0330320916666667,25.59333333333333,29.37333333333333,2.15,7.520322640666668,0.9966666666666666,3.85,23.9,0.0,65.0,-1.538333333333333,31.5,1.0,22.5,1050.0,0.0,90.1366,11.566666666666665,0.0,31.5,3.835039878,54.23,160.84333333333333
17.2485,7.0,-7.5193083329174994,20.159000000000002,16.119999999999994,1.766,6.058969407333333,0.4975,5.199999999999998,4.785,0.0,201.0,0.6754166667499999,13.35,1.3333333333333333,13.0,1747.0,0.3871178,78.62473833333334,91.15,1.0,15.933333333333335,2.9752030693333333,30.7333333333,29.05
13.381714285714285,0.0,-6.377657971670001,19.1185,18.715,1.766,6.2747983660000015,0.3428571428571429,5.002857142857144,0.15714285714714288,0.5,369.0,-0.8269047618571428,11.042857142857144,2.5,9.8,1747.0,0.0,87.87066,30.285714285714285,0.14285714285714285,19.4,3.188144774,30.7333333333,25.457142857142852
25.77,10.0,-3.5488436575,25.77,20.925,1.6059999999999999,6.940898761000001,0.85,3.65,8.1,0.0,18.0,0.06,23.2,0.0,30.8,594.22,3.175e-06,78.683456,9.05,1.0,23.2,3.466897796,22.235,56.3
24.41666666666667,7.0,-6.291661302776668,24.41666666666667,20.15,1.7730000000000001,6.752230784333332,0.64,4.486666666666666,7.4668,0.0,470.0,-1.8133333333333332,21.8,1.3333333333333333,9.6,1685.0,0.0,127.60083333333334,111.2,0.3333333333333333,21.8,3.488208581666667,31.24,101.9
23.57,2.0,-7.5056117050000015,22.675,18.68,1.6,6.65008483,0.6466666666666666,3.8666666666666667,1.5334666666666663,0.0,68.0,-2.24,22.13333333333333,2.0,5.7,1687.0,0.0,59.65475,77.86666666666667,0.6666666666666666,21.6,3.518997616,23.195,64.46666666666667
27.6535,0.0,-3.352560735,27.6535,22.075,1.97,6.638953155,1.2,1.275,15.65,0.0,0.0,-1.3624999999999998,30.700000000000006,1.0,780.0,54.8,0.0,28.0387,-7.450000000000002,0.0,30.700000000000006,3.4290770555000005,37.77,100.1337
24.423,0.0,-3.0110395166666666,24.5345,19.9,1.6,6.811327679500001,0.6000000000000001,3.95,32.6,0.5,26.1,0.29,18.866666666666667,2.5,24.8,923.0,0.0,25.6432693,-46.66666666666667,0.3333333333333333,20.0,3.391782234,22.89,210.0
23.486666666666665,2.0,-5.323220185833334,23.88,16.23,1.4480000000000002,6.37888287,0.39666666666666667,1.2666666666666666,0.866666666666667,0.0,91.0,-6.727916666666666,23.0,1.0,70.0,388.36,7.5111111111e-06,39.966,140.27999999999997,0.3333333333333333,21.65,3.471041838,25.786875,7.479333333333333
30.92233333333333,0.0,-1.7037132733333331,29.409000000000002,21.71,1.6,7.0272641405,1.4466666666666668,1.15,7.466666666666666,0.0,0.0,-2.6416666666666666,27.13333333333333,0.5,24.8,171.6,0.0,29.879,155.86666666666667,0.3333333333333333,26.2,3.6182539375,24.4975,52.00593333333333
16.558500000000002,4.0,-9.6515175925,16.558500000000002,12.39,1.429,5.6762286885,0.4,5.145,3.335,0.0,97.0,0.48,11.85,2.0,7.3,2750.0,0.0,52.45854,109.15,0.5,11.85,2.777794764,18.18,26.85
24.925,0.0,-4.337316797710002,24.925,23.47,1.766,7.120930179,0.655,1.61,0.5500000000000003,0.0,53.0,-4.7901041665,28.4,1.0,70.0,388.36,0.0,98.49766,125.21,0.5,28.4,3.834397337,30.7333333333,8.234499999999999
26.395,10.0,-4.13659110875,26.05,23.59,1.66,7.225835823500001,0.81,3.7875,3.125,0.5,80.0,0.01625,25.375000000000004,2.5,32.1,429.75,0.0,103.021,34.25,0.25,24.65,3.62023156,24.26,66.875
22.454,8.0,-6.1881885190000006,24.096666666666664,20.5,1.798,6.767672715333332,0.5,4.5600000000000005,6.0202399999999985,0.0,257.0,-3.322,20.86,1.3333333333333333,11.0,1687.0,0.0,121.00968666666668,104.16,0.0,21.433333333333326,3.490180731,32.37,129.6
